REACH,OBS_CLASS,OBS_NAME,DATE,FEATURES,Feature_ID,OBJ_CLASS,EASTING,NORTHING,UNIQUE_ID
BEAVER,MONITOR,TW,09022005,TR22,22,TREDD,648904,4919856.5,4860
BEAVER,MONITOR,TW,08302005,OR2,2,OTHER,648956.5,4919868.5,4861
BEAVER,MONITOR,TW,08142005,OR3,3,OTHER,648956.5,4919868.5,4862
BEAVER,MONITOR,TW,09022005,OR23,23,OTHER,648965.5,4919891.5,4863
BEAVER,MONITOR,TW,09022005,Redd24,24,REDD,649017,4920027,4864
BEAVER,MONITOR,TW,08142005,Redd14,14,REDD,649162.5,4920024,4865
BEAVER,MONITOR,TW,08142005,OR4,4,OTHER,649212.5,4920062.5,4866
BEAVER,MONITOR,TW,08142005,Redd11,11,REDD,649275.6666666666,4920091.333333333,4867
BEAVER,MONITOR,TW,08262005,Redd17,17,REDD,649408.3333333334,4920032.333333333,4868
BEAVER,MONITOR,TW,08142005,OR7,7,OTHER,649490,4920177,4869
BEAVER,MONITOR,TW,08302005,OR21,21,OTHER,649684.5,4920421,4870
BEAVER,MONITOR,TW,08262005,Redd15,15,REDD,650054.5,4921277.5,4871
BEAVER,MONITOR,TW,08302005,Redd9,9,REDD,650328.5,4921711,4872
BEAVER,MONITOR,TW,08302005,Redd16,16,REDD,650338,4921717,4873
BEAVER,MONITOR,TW,08302005,Redd18,18,REDD,650368.6666666666,4921745,4874
BEAVER,MONITOR,TW,08302005,OR10,10,OTHER,650801.5,4921905,4875
BEAVER,MONITOR,TW,08142005,TR12,12,TREDD,651164,4922148.5,4876
BEAVER,MONITOR,TW,08302005,OR19,19,OTHER,651665,4922398.5,4877
BEAVER,MONITOR,TW,08142005,OR8,8,OTHER,652082,4922585.5,4878
CAMAS1,MONITOR,TA,08312005,Redd11,11,REDD,697147,4967332.666666667,4879
CAMAS1,MONITOR,TA,08312005,Redd27,27,REDD,697065,4967510,4880
CAMAS1,MONITOR,TA,08312005,Redd26,26,REDD,697040,4967589,4881
CAMAS1,MONITOR,TA,08312005,Tredd25,25,TREDD,696845,4967766,4882
CAMAS1,MONITOR,TA,09042005,Redd24,24,REDD,696651,4967941,4883
CAMAS1,MONITOR,TA,09042005,Redd23,23,REDD,696579,4968009.5,4884
CAMAS1,MONITOR,TA,08312005,Redd10,10,REDD,696442,4968102.5,4885
CAMAS1,MONITOR,TA,08192005,O7,7,OTHER,696449.3333333334,4968241,4886
CAMAS1,MONITOR,TA,08192005,O8,8,OTHER,696449.3333333334,4968241,4887
CAMAS1,MONITOR,TA,08312005,Redd17,17,REDD,696443.6666666666,4968242.333333333,4888
CAMAS1,MONITOR,TA,08312005,Redd20,20,REDD,696299,4968415,4889
CAMAS1,MONITOR,TA,09042005,Redd28,28,REDD,696071,4968611,4890
CAMAS1,MONITOR,TA,08312005,Redd16,16,REDD,695639.6666666666,4968843.333333333,4891
CAMAS1,MONITOR,TA,08312005,Redd15,15,REDD,695614.3333333334,4968947,4892
CAMAS1,MONITOR,TA,08312005,Redd14,14,REDD,695605.3333333334,4969232.666666667,4893
CAMAS1,MONITOR,TA,08312005,Redd13,13,REDD,695172.3333333334,4969516,4894
CAMAS1,MONITOR,TA,09042005,Redd22,22,REDD,694893.5,4969577.5,4895
CAMAS1,MONITOR,TA,08192005,O6,6,OTHER,694628,4969904.333333333,4896
CAMAS1,MONITOR,TA,08312005,Redd12,12,REDD,694442.6666666666,4970046.333333333,4897
CAMAS1,MONITOR,TA,08232005,FREDD5,5,FREDD,694080.6666666666,4970187.333333333,4898
CAMAS1,MONITOR,TA,09042005,Redd21,21,REDD,694085.5,4970190.5,4899
CAMAS1,MONITOR,TA,08312005,Redd9,9,REDD,693920.25,4970204.25,4900
CAMAS1,MONITOR,TA,09042005,Redd19,19,REDD,693861.3333333334,4970224.666666667,4901
CAMAS1,MONITOR,TA,08312005,Redd18,18,REDD,693715,4970426.5,4902
CAMAS1,MONITOR,TA,08272005,O3,3,OTHER,693660.6,4970428.2,4903
CAMAS1,MONITOR,TA,08192005,O1,1,OTHER,693507.8,4970578.4,4904
CAMAS1,MONITOR,TA,08192005,O2,2,OTHER,693380,4970634,4905
CAMAS1,MONITOR,TA,08232005,FREDD4,4,FREDD,693344,4970681,4906
CAMAS2,MONITOR,TA,08302005,Redd30,30,REDD,698226,4954669.666666667,4907
CAMAS2,MONITOR,TA,08302005,Redd23,23,REDD,698257.3333333334,4954757,4908
CAMAS2,MONITOR,TA,08302005,Redd22,22,REDD,698306.3333333334,4954949.666666667,4909
CAMAS2,MONITOR,TA,08302005,Redd3,3,REDD,698307.6,4954949.8,4910
CAMAS2,MONITOR,TA,08302005,Redd21,21,REDD,698304.6666666666,4955005,4911
CAMAS2,MONITOR,TA,08302005,Redd20,20,REDD,698271.3333333334,4955042,4912
CAMAS2,MONITOR,TA,08302005,Redd11,11,REDD,698269.25,4955048.5,4913
CAMAS2,MONITOR,TA,08302005,Redd10,10,REDD,698351,4955116.25,4914
CAMAS2,MONITOR,TA,08102005,O8,8,OTHER,698466,4955376.5,4915
CAMAS2,MONITOR,TA,08102005,O9,9,OTHER,698466,4955376.5,4916
CAMAS2,MONITOR,TA,08302005,Redd29,29,REDD,698467,4955381.333333333,4917
CAMAS2,MONITOR,TA,08302005,Redd1,1,REDD,698407.6666666666,4955486.333333333,4918
CAMAS2,MONITOR,TA,08302005,Redd37,37,REDD,698411.6666666666,4955641.333333333,4919
CAMAS2,MONITOR,TA,08302005,Redd28,28,REDD,698415,4955665.25,4920
CAMAS2,MONITOR,TA,08302005,Redd27,27,REDD,698471.5,4955735.75,4921
CAMAS2,MONITOR,TA,08302005,Redd19,19,REDD,698546,4956177.333333333,4922
CAMAS2,MONITOR,TA,08102005,FREDD2,2,FREDD,698578.5,4956269.5,4923
CAMAS2,MONITOR,TA,08302005,Redd36,36,REDD,698586.6666666666,4956301,4924
CAMAS2,MONITOR,TA,08302005,Redd18,18,REDD,698585.8,4956304.2,4925
CAMAS2,MONITOR,TA,08302005,Redd25,25,REDD,698698,4956696.5,4926
CAMAS2,MONITOR,TA,08302005,Redd26,26,REDD,698698,4956696.5,4927
CAMAS2,MONITOR,TA,08172005,Tredd17,17,TREDD,698709.3333333334,4956714.666666667,4928
CAMAS2,MONITOR,TA,08302005,Redd7,7,REDD,698720,4956792.75,4929
CAMAS2,MONITOR,TA,08262005,Fredd35,35,FREDD,698773,4956879,4930
CAMAS2,MONITOR,TA,08262005,Tredd16,16,TREDD,698799.2,4956897.6,4931
CAMAS2,MONITOR,TA,08142005,Fredd6,6,FREDD,698827.6666666666,4957048.333333333,4932
CAMAS2,MONITOR,TA,08142005,Fredd15,15,FREDD,698742,4957655,4933
CAMAS2,MONITOR,TA,08302005,Redd14,14,REDD,698761.6666666666,4957721.666666667,4934
CAMAS2,MONITOR,TA,08172005,Fredd34,34,FREDD,698734,4957953,4935
CAMAS2,MONITOR,TA,08302005,Redd13,13,REDD,698822.6666666666,4958149,4936
CAMAS2,MONITOR,TA,08302005,Redd12,12,REDD,698804.3333333334,4958219,4937
CAMAS2,MONITOR,TA,08302005,Redd38,38,REDD,698757.3333333334,4958348.666666667,4938
CAMAS2,MONITOR,TA,08302005,Redd24,24,REDD,698733.75,4958485,4939
CAMAS2,MONITOR,TA,08302005,Redd33,33,REDD,698772.5,4958540.5,4940
CAMAS2,MONITOR,TA,08302005,Redd32,32,REDD,698761.3333333334,4958543.666666667,4941
CAMAS2,MONITOR,TA,08262005,Redd5,5,REDD,698767.6666666666,4958558.333333333,4942
CAMAS2,MONITOR,TA,08302005,Redd31,31,REDD,698793,4958711,4943
CAMAS2,MONITOR,TA,08142005,Fredd4,4,FREDD,698786.6666666666,4958728,4944
ELK2,MONITOR,DA,08182005,R48,48,REDD,622313.5,4920974.5,4945
ELK2,MONITOR,DA,09032005,R29,29,REDD,622888,4921149,4946
ELK2,MONITOR,DA,09032005,R3,3,REDD,622844.6666666666,4921165.333333333,4947
ELK2,MONITOR,DA,09032005,TR43,43,TREDD,622943,4921173,4948
ELK2,MONITOR,DA,09032005,R2,2,REDD,622966.25,4921179.25,4949
ELK2,MONITOR,DA,09032005,R1,1,REDD,622338.3333333334,4921214,4950
ELK2,MONITOR,DA,09032005,R10,10,REDD,622338.3333333334,4921214,4951
ELK2,MONITOR,DA,09032005,R14,14,REDD,622338.3333333334,4921214,4952
ELK2,MONITOR,DA,09032005,R49,49,REDD,622338.3333333334,4921214,4953
ELK2,MONITOR,DA,09032005,TR12,12,TREDD,622984.5,4921223.5,4954
ELK2,MONITOR,DA,09032005,R11,11,REDD,622623,4921230,4955
ELK2,MONITOR,DA,09032005,R15,15,REDD,622406,4921255,4956
ELK2,MONITOR,DA,09032005,TR30,30,TREDD,623040,4921332,4957
ELK2,MONITOR,DA,09032005,TR16,16,TREDD,623031,4921397,4958
ELK2,MONITOR,DA,09032005,R17,17,REDD,623080,4921512,4959
ELK2,MONITOR,DA,09032005,R18,18,REDD,623081.5,4921599,4960
ELK2,MONITOR,DA,08302005,R4,4,REDD,623081.5,4921599,4961
ELK2,MONITOR,DA,09032005,R31,31,REDD,622986,4921634,4962
ELK2,MONITOR,DA,09032005,R19,19,REDD,623086,4921636,4963
ELK2,MONITOR,DA,09032005,TR50,50,TREDD,622986,4921717,4964
ELK2,MONITOR,DA,09032005,FR32,32,FREDD,622986,4921749,4965
ELK2,MONITOR,DA,09032005,TR20,20,TREDD,623044,4921784,4966
ELK2,MONITOR,DA,09032005,R21,21,REDD,623042,4921832,4967
ELK2,MONITOR,DA,09032005,R33,33,REDD,623092,4921916,4968
ELK2,MONITOR,DA,09032005,TR34,34,TREDD,623107.5,4921966,4969
ELK2,MONITOR,DA,08302005,R22,22,REDD,623112,4922001,4970
ELK2,MONITOR,DA,09032005,R23,23,REDD,623241,4922167,4971
ELK2,MONITOR,DA,09032005,R24,24,REDD,623282,4922211,4972
ELK2,MONITOR,DA,09032005,R25,25,REDD,623334,4922325,4973
ELK2,MONITOR,DA,09032005,R35,35,REDD,623380,4922493.5,4974
ELK2,MONITOR,DA,09032005,R13,13,REDD,623373,4922565,4975
ELK2,MONITOR,DA,09032005,R36,36,REDD,623373,4922565,4976
ELK2,MONITOR,DA,09032005,R5,5,REDD,623373,4922565,4977
ELK2,MONITOR,DA,09032005,R26,26,REDD,623350,4922664,4978
ELK2,MONITOR,DA,09032005,R6,6,REDD,623379.6666666666,4922716.333333333,4979
ELK2,MONITOR,DA,09032005,R37,37,REDD,623366,4922762,4980
ELK2,MONITOR,DA,09032005,TR44,44,TREDD,623271.5,4922907.5,4981
ELK2,MONITOR,DA,09032005,R7,7,REDD,623271.3333333334,4922960.333333333,4982
ELK2,MONITOR,DA,09032005,R38,38,REDD,623307.6666666666,4923014.333333333,4983
ELK2,MONITOR,DA,09032005,R40,40,REDD,623299.5,4923049,4984
ELK2,MONITOR,DA,09032005,R41a,41a,REDD,623246,4923104,4985
ELK2,MONITOR,DA,09032005,TR45,45,TREDD,623246,4923117,4986
ELK2,MONITOR,DA,09032005,R8,8,REDD,623274.5,4923206.5,4987
ELK2,MONITOR,DA,08302005,TR46,46,TREDD,623274.5,4923206.5,4988
ELK2,MONITOR,DA,09032005,R47,47,REDD,623274.75,4923413.75,4989
ELK2,MONITOR,DA,09032005,R9,9,REDD,623274.75,4923413.75,4990
ELK2,MONITOR,DA,09032005,R27,27,REDD,623279,4923431,4991
ELK2,MONITOR,DA,08302005,TR41b,41b,TREDD,623287,4923470,4992
ELK2,MONITOR,DA,09032005,R28,28,REDD,623297,4923572,4993
ELK2,MONITOR,DA,09032005,R42,42,REDD,623297,4923572,4994
LOON1,MONITOR,JL,09072005,R11,11,REDD,677990.6666666666,4950966,4995
LOON1,MONITOR,JL,09072005,R12,12,REDD,677990.6666666666,4950966,4996
LOON1,MONITOR,JL,09072005,R13,13,REDD,677990.6666666666,4950966,4997
LOON1,MONITOR,JL,09072005,O1,1,OTHER,677989.6,4950966.4,4998
LOON1,MONITOR,JL,09072005,R5,5,REDD,677989.6,4950966.4,4999
LOON1,MONITOR,JL,09072005,Tredd4,4,TREDD,677740,4951309.666666667,5000
LOON1,MONITOR,JL,09072005,F18,18,FREDD,677526,4951435,5001
LOON1,MONITOR,JL,09072005,F10,10,FREDD,677522.3333333334,4951439.333333333,5002
LOON1,MONITOR,JL,09072005,R3,3,REDD,677399.3333333334,4951458.333333333,5003
LOON1,MONITOR,JL,09072005,R7,7,REDD,677399.3333333334,4951458.333333333,5004
LOON1,MONITOR,JL,09072005,R9,9,REDD,677399.3333333334,4951458.333333333,5005
LOON1,MONITOR,JL,09072005,T19,19,TREDD,677217,4951698,5006
LOON1,MONITOR,JL,09072005,R17,17,REDD,677208,4951705.5,5007
LOON1,MONITOR,JL,09072005,T16,16,TREDD,677208,4951705.5,5008
LOON1,MONITOR,JL,09072005,Tredd15,15,TREDD,676962.5,4951876,5009
LOON1,MONITOR,JL,09072005,T2,2,TREDD,676891,4951930,5010
LOON1,MONITOR,JL,09072005,T6,6,TREDD,676891,4951930,5011
LOON1,MONITOR,JL,09072005,R8,8,REDD,676910,4951962,5012
LOON1,MONITOR,JL,09072005,Redd14,14,REDD,676132,4952560.5,5013
LOON2,MONITOR,JL,09082005,R2,2,REDD,679019.3333333334,4949177.333333333,5014
LOON2,MONITOR,JL,09082005,R3,3,REDD,678942.3333333334,4949240.666666667,5015
LOON2,MONITOR,JL,09082005,R1,1,REDD,678656,4949516,5016
LOON2,MONITOR,JL,09082005,Tredd12,12,TREDD,678440,4950171,5017
LOON2,MONITOR,JL,09082005,Tredd10,10,TREDD,678253.3333333334,4950561.333333333,5018
LOON2,MONITOR,JL,09082005,R9,9,REDD,678176.3333333334,4950615,5019
LOON2,MONITOR,JL,09082005,Redd8,8,REDD,678148,4950668,5020
LOON2,MONITOR,JL,09082005,R6,6,REDD,678070.3333333334,4950833,5021
LOON2,MONITOR,JL,09082005,T7,7,TREDD,678070.3333333334,4950833,5022
LOON2,MONITOR,JL,09082005,R11,11,REDD,678051.6666666666,4950883.666666667,5023
LOON2,MONITOR,JL,09082005,R5,5,REDD,678051.6666666666,4950883.666666667,5024
LOON2,MONITOR,JL,09082005,T13,13,TREDD,678051.6666666666,4950883.666666667,5025
LOON2,MONITOR,JL,09082005,T4,4,TREDD,678051.6666666666,4950883.666666667,5026
LOON3,MONITOR,JL,09062005,Tredd27,27,TREDD,672644,4939406,5027
LOON3,MONITOR,JL,09062005,R21,21,REDD,673472.6666666666,4940211,5028
LOON3,MONITOR,JL,08312005,R30,30,REDD,673472.6666666666,4940211,5029
LOON3,MONITOR,JL,09062005,F7,7,FREDD,673609,4940267,5030
LOON3,MONITOR,JL,09062005,O3,3,OTHER,673609,4940267,5031
LOON3,MONITOR,JL,09062005,O4,4,OTHER,673609,4940267,5032
LOON3,MONITOR,JL,09062005,O5,5,OTHER,673609,4940267,5033
LOON3,MONITOR,JL,09062005,O6,6,OTHER,673609,4940267,5034
LOON3,MONITOR,JL,09062005,R14,14,REDD,673881.25,4940605.25,5035
LOON3,MONITOR,JL,09062005,R13,13,REDD,673950.6666666666,4940709,5036
LOON3,MONITOR,JL,09062005,R12,12,REDD,674045,4940759.333333333,5037
LOON3,MONITOR,JL,09062005,R26,26,REDD,674079.6666666666,4940762.666666667,5038
LOON3,MONITOR,JL,09062005,Tredd25,25,TREDD,674146.3333333334,4940817.333333333,5039
LOON3,MONITOR,JL,09062005,R15,15,REDD,674164.3333333334,4940878.666666667,5040
LOON3,MONITOR,JL,09062005,T20,20,TREDD,674126.75,4940902.25,5041
LOON3,MONITOR,JL,09062005,R11,11,REDD,674320.3333333334,4940995.666666667,5042
LOON3,MONITOR,JL,09062005,R19,19,REDD,674320.3333333334,4940995.666666667,5043
LOON3,MONITOR,JL,09062005,R24,24,REDD,674320.3333333334,4940995.666666667,5044
LOON3,MONITOR,JL,09062005,F10,10,FREDD,674336.3333333334,4941085.333333333,5045
LOON3,MONITOR,JL,09062005,R23,23,REDD,674495.6666666666,4941274.666666667,5046
LOON3,MONITOR,JL,09062005,R29,29,REDD,674495.6666666666,4941274.666666667,5047
LOON3,MONITOR,JL,09062005,O2,2,OTHER,674627.7142857143,4941540,5048
LOON3,MONITOR,JL,09062005,O9,9,OTHER,674622.4,4941546,5049
LOON3,MONITOR,JL,09062005,T17,17,TREDD,674622.4,4941546,5050
LOON3,MONITOR,JL,09062005,T18,18,TREDD,674625.75,4941550.5,5051
LOON3,MONITOR,JL,09062005,R22,22,REDD,674632.3333333334,4941551.666666667,5052
LOON3,MONITOR,JL,09062005,R16,16,REDD,674728.6666666666,4941654.333333333,5053
LOON3,MONITOR,JL,07282005,F1,1,FREDD,674959,4941766.5,5054
LOON3,MONITOR,JL,09062005,O8,8,OTHER,674992.3333333334,4941890.333333333,5055
LOON3,MONITOR,JL,09062005,Tredd28,28,TREDD,675065,4942039.5,5056
CAPE HORN,MONITOR,AB1,09112005,AB1,1,Redd,644878.6584,4915569.564,5057
CAPE HORN,MONITOR,AB2,09112005,AB2,2,Redd,644877.254,4915571.741,5058
CAPE HORN,MONITOR,BB10,09062005,BB10,3,Redd,643152.3753,4913044.912,5059
CAPE HORN,MONITOR,BB11,09062005,BB11,4,Redd,643446.3981,4913515.973,5060
CAPE HORN,MONITOR,BB12,09062005,BB12,5,Redd,643986.7517,4914321.856,5061
CAPE HORN,MONITOR,BB14,09062005,BB14,6,Redd,644017.653,4914793.205,5062
CAPE HORN,MONITOR,BB15,09062005,BB15,7,Redd,644684.4519,4915488.921,5063
CAPE HORN,MONITOR,BB16,09062005,BB16,8,Redd,645386.29,4916327.378,5064
CAPE HORN,MONITOR,BB7,09062005,BB7,9,Redd,669394.0136,4890850.065,5065
CAPE HORN,MONITOR,BB8,09062005,BB8,10,Redd,642504.3915,4912565.242,5066
CAPE HORN,MONITOR,BB9,09062005,BB9,11,Redd,643108.1388,4913022.174,5067
CAPE HORN,MONITOR,DL1,09152005,DL1,12,Redd,643974.2885,4914301.955,5068
CAPE HORN,MONITOR,KA1,08112005,KA1,13,Redd,643062.7349,4912990.786,5069
CAPE HORN,MONITOR,KA10,08112005,KA10,14,Redd,644135.4165,4914545.217,5070
CAPE HORN,MONITOR,KA2,08112005,KA2,15,Redd,643191.4157,4913135.17,5071
CAPE HORN,MONITOR,KA3,08112005,KA3,16,Redd,643300.7186,4913221.959,5072
CAPE HORN,MONITOR,KA4,08112005,KA4,17,Redd,643327.5762,4913310.88,5073
CAPE HORN,MONITOR,KA5,08112005,KA5,18,Redd,643843.3361,4914133.638,5074
CAPE HORN,MONITOR,KA6,08112005,KA6,19,Redd,643989.376,4914314.658,5075
CAPE HORN,MONITOR,KA7,08112005,KA7,20,Redd,644138.2081,4914416.036,5076
CAPE HORN,MONITOR,KA8,08112005,KA8,21,Redd,644152.4872,4914412.066,5077
CAPE HORN,MONITOR,KA9,08112005,KA9,22,Redd,644149.6389,4914417.601,5078
CAPE HORN,MONITOR,MS10,09062005,MS10,23,Redd,645632.0727,4916721.813,5079
Marsh2,MONITOR,BB4,09112005,BB4,1,Redd,648094.9481,4914927.515,5080
Marsh2,MONITOR,BB5,09112005,BB5,2,Redd,647990.2763,4915034.966,5081
Marsh2,MONITOR,BB6,09112005,BB6,3,Redd,647947.497,4915104.549,5082
Marsh2,MONITOR,DAV01,09062005,DAV01,4,Redd,648837.2065,4913998.082,5083
Marsh2,MONITOR,DAV02,09062005,DAV02,5,Redd,648278.3778,4914653.195,5084
Marsh2,MONITOR,DAV03,09062005,DAV03,6,Redd,648230.7233,4914740.094,5085
Marsh2,MONITOR,DAV04,09062005,DAV04,7,Redd,648168.4561,4914885.365,5086
Marsh2,MONITOR,DAV05,09062005,DAV05,8,Redd,648105.8597,4914936.007,5087
Marsh2,MONITOR,DAV06,09062005,DAV06,9,Redd,647671.7217,4915255.599,5088
Marsh2,MONITOR,JJ1,09062005,JJ1,10,Redd,648878.1925,4914012.272,5089
Marsh2,MONITOR,JJ2,09062005,JJ2,11,Redd,648774.729,4913993.631,5090
Marsh2,MONITOR,JJ3,09062005,JJ3,12,Redd,648304.3424,4914595.826,5091
Marsh2,MONITOR,JJ4,09062005,JJ4,13,Redd,648271.4239,4914645.771,5092
Marsh2,MONITOR,JJ5,09062005,JJ5,14,Redd,648273.5396,4914661.469,5093
Marsh2,MONITOR,JJ6,09062005,JJ6,15,Redd,648216.4054,4914795.995,5094
Marsh2,MONITOR,JJ7,09062005,JJ7,16,Redd,647555.3236,4915383.759,5095
Marsh2,MONITOR,MS1,09062005,MS1,17,Redd,648297.4186,4914567.072,5096
Marsh2,MONITOR,MS2,09062005,MS2,18,Redd,648215.3684,4914817.834,5097
Marsh2,MONITOR,MS3,09062005,MS3,19,Redd,648203.4065,4914796.156,5098
Marsh2,MONITOR,MS4,09062005,MS4,20,Redd,648054.3013,4915021.123,5099
Marsh2,MONITOR,MS5,09062005,MS5,21,Redd,647990.3103,4915043.192,5100
Marsh2,MONITOR,MS6,09062005,MS6,22,Redd,647951.9644,4915118.502,5101
Marsh2,MONITOR,MS7,09062005,MS7,23,Redd,647438.3339,4915497.796,5102
Marsh2,MONITOR,MS8,09062005,MS8,24,Redd,646558.2779,4916419.312,5103
BEARVAL1,MONITOR,TW,09012004,OR15,15,OTHER,629690.5,4918744.5,5104
BEARVAL1,MONITOR,TW,09012004,R58,58,REDD,629693,4918752,5105
BEARVAL1,MONITOR,TW,08202004,OR13,13,OTHER,629693.6666666665,4918707.666666667,5106
BEARVAL1,MONITOR,TW,08202004,OR14,14,OTHER,629693.6666666665,4918707.666666667,5107
BEARVAL1,MONITOR,TW,09012004,R26,26,REDD,629698.5,4918706.5,5108
BEARVAL1,MONITOR,TW,09012004,R57,57,REDD,629744,4918823,5109
BEARVAL1,MONITOR,TW,09192004,TR60,60,TREDD,629930,4918751,5110
BEARVAL1,MONITOR,TW,09012004,R51,51,REDD,629931,4918751,5111
BEARVAL1,MONITOR,TW,09012004,R52,52,REDD,629931,4918751,5112
BEARVAL1,MONITOR,TW,09012004,R32,32,REDD,629934,4918752.5,5113
BEARVAL1,MONITOR,TW,09012004,R33,33,REDD,629934,4918752.5,5114
BEARVAL1,MONITOR,TW,08202004,OR12,12,OTHER,630072,4918757.333333333,5115
BEARVAL1,MONITOR,TW,09012004,FR61,61,FREDD,630072,4918759,5116
BEARVAL1,MONITOR,TW,09012004,R50,50,REDD,630163.5,4918842.5,5117
BEARVAL1,MONITOR,TW,08202004,OR11,11,OTHER,630186.6666666665,4918843.666666667,5118
BEARVAL1,MONITOR,TW,09012004,R59,59,REDD,630288,4918880,5119
BEARVAL1,MONITOR,TW,08202004,OR10,10,OTHER,630289,4918882.333333333,5120
BEARVAL1,MONITOR,TW,08202004,OR22,22,OTHER,630289.3333333334,4918875.333333333,5121
BEARVAL1,MONITOR,TW,08202004,OR9,9,OTHER,630350,4918907,5122
BEARVAL1,MONITOR,TW,09012004,OR54,54,OTHER,630354,4918925,5123
BEARVAL1,MONITOR,TW,09012004,R49,49,REDD,630357,4918913,5124
BEARVAL1,MONITOR,TW,09012004,R47,47,REDD,630369,4919216,5125
BEARVAL1,MONITOR,TW,08282004,R48.5,48.5,REDD,630369,4919216,5126
BEARVAL1,MONITOR,TW,08042004,FR18,18,FREDD,630375,4919011,5127
BEARVAL1,MONITOR,TW,08042004,FR19,19,FREDD,630375,4919011,5128
BEARVAL1,MONITOR,TW,08042004,FR16,16,FREDD,630375,4919068,5129
BEARVAL1,MONITOR,TW,08202004,OR8,8,OTHER,630378.6666666665,4919061.333333333,5130
BEARVAL1,MONITOR,TW,09012004,R37,37,REDD,630388.6666666665,4919627,5131
BEARVAL1,MONITOR,TW,08042004,FR17,17,FREDD,630392,4919050,5132
BEARVAL1,MONITOR,TW,08282004,R30,30,REDD,630392.6666666665,4919219.666666667,5133
BEARVAL1,MONITOR,TW,08282004,R31,31,REDD,630392.6666666665,4919219.666666667,5134
BEARVAL1,MONITOR,TW,09192004,OR62,62,OTHER,630393,4919222,5135
BEARVAL1,MONITOR,TW,08202004,OR6,6,OTHER,630430,4919432,5136
BEARVAL1,MONITOR,TW,09192004,R64,64,REDD,630438,4919604,5137
BEARVAL1,MONITOR,TW,09192004,R65,65,REDD,630438,4919604,5138
BEARVAL1,MONITOR,TW,09012004,R29,29,REDD,630438.5,4919605,5139
BEARVAL1,MONITOR,TW,08202004,OR7,7,OTHER,630441,4919205.666666667,5140
BEARVAL1,MONITOR,TW,09012004,R25,25,REDD,630443.4,4919211.4,5141
BEARVAL1,MONITOR,TW,09012004,R46,46,REDD,630458.5,4919591,5142
BEARVAL1,MONITOR,TW,09012004,R36,36,REDD,630461.3333333334,4919581.333333333,5143
BEARVAL1,MONITOR,TW,08282004,R45,45,REDD,630462,4919582,5144
BEARVAL1,MONITOR,TW,09012004,R24,24,REDD,630462.8,4919583,5145
BEARVAL1,MONITOR,TW,09192004,R63,63,REDD,630501,4919237,5146
BEARVAL1,MONITOR,TW,09012004,R43,43,REDD,630740,4919771.5,5147
BEARVAL1,MONITOR,TW,09012004,R44,44,REDD,630740,4919771.5,5148
BEARVAL1,MONITOR,TW,09012004,R35,35,REDD,630760.6666666665,4919763.333333333,5149
BEARVAL1,MONITOR,TW,09012004,R42,42,REDD,630825,4919785,5150
BEARVAL1,MONITOR,TW,09012004,TR56,56,TREDD,630970,4919806,5151
BEARVAL1,MONITOR,TW,09012004,R55,55,REDD,631013,4919835,5152
BEARVAL1,MONITOR,TW,09012004,TR34,34,TREDD,631161.3333333334,4919805.333333333,5153
BEARVAL1,MONITOR,TW,09012004,R41,41,REDD,631253,4919811,5154
BEARVAL1,MONITOR,TW,09012004,OR4,4,OTHER,631288.75,4919847.5,5155
BEARVAL1,MONITOR,TW,09012004,OR5,5,OTHER,631288.75,4919847.5,5156
BEARVAL1,MONITOR,TW,09012004,R48,48,REDD,631289,4919842,5157
BEARVAL1,MONITOR,TW,09012004,R40,40,REDD,631290,4919843,5158
BEARVAL1,MONITOR,TW,09012004,R28,28,REDD,631290,4919843.25,5159
BEARVAL1,MONITOR,TW,09012004,R39,39,REDD,631375,4919950.5,5160
BEARVAL1,MONITOR,TW,09192004,R66,66,REDD,631503,4920075,5161
BEARVAL1,MONITOR,TW,08202004,OR2,2,OTHER,631503,4920077.666666667,5162
BEARVAL1,MONITOR,TW,08202004,OR3,3,OTHER,631503,4920077.666666667,5163
BEARVAL1,MONITOR,TW,09012004,TR47.5,47.5,TREDD,631693,4920236,5164
BEARVAL1,MONITOR,TW,09012004,OR1,1,OTHER,631696.1111111111,4920239.555555556,5165
BEARVAL1,MONITOR,TW,09012004,R38,38,REDD,631852.5,4920442.5,5166
BEARVAL1,MONITOR,TW,08202004,FR21,21,FREDD,632060,4920526,5167
BEARVAL1,MONITOR,TW,08202004,OR23,23,OTHER,632187,4920695.5,5168
BEARVAL1,MONITOR,TW,08082004,FR20,20,FREDD,632314,4920631,5169
BEARVAL1,MONITOR,TW,08282004,FR27,27,FREDD,632314.3333333334,4920632,5170
BEARVAL2,MONITOR,SV,08222004,Redd 13,13,REDD,627397.6666666665,4913968.333333333,5171
BEARVAL2,MONITOR,SV,08262004,Redd 40,40,REDD,627517.5,4913957,5172
BEARVAL2,MONITOR,SV,08262004,Redd 10,10,REDD,627563,4914044,5173
BEARVAL2,MONITOR,SV,08262004,Redd 44,44,REDD,627563,4914044,5174
BEARVAL2,MONITOR,SV,08062004,Tredd 11,11,TREDD,627569,4914044,5175
BEARVAL2,MONITOR,SV,08262004,Tredd 29,29,TREDD,627713,4914186.666666667,5176
BEARVAL2,MONITOR,SV,07292004,Other 8,8,OTHER,627880.3333333334,4914353.666666667,5177
BEARVAL2,MONITOR,SV,08262004,Tredd 39,39,TREDD,627897.5,4914333,5178
